20	128,41
25	124,15
31,5	120,11
40	116,38
50	113,35
63	110,65
80	108,16
100	106,17
125	104,48
160	103,03
200	101,85
250	100,97
315	100,3
400	99,83
500	99,62
630	99,5
800	99,44
1000	100,01
1250	102,81
1600	104,25
2000	101,18
2500	98,48
3150	97,67
4000	99
5000	102,3
6300	107,23
8000	111,11
10000	110,23
12500	102,07
16000	100,83
20000	133,73
